CustomerID,Age,Gender,Income,Recency,Frequency,AvgBasketSize,Monetary,PreferredCategory,OnlineVisits,DiscountResponse,TenureMonths
100369,36,Female,56330.0,287,8,47.64,382.32,Sports,35,High,100
100370,21,Male,87092.0,163,8,144.87,1316.5,Fashion,33,High,56
100371,52,Male,35573.0,72,9,52.71,560.3,Home,33,High,77
100372,66,Male,94679.0,240,8,177.13,1505.45,Fashion,38,Medium,96
100373,34,Female,73431.0,127,9,127.8,1070.98,Home,30,Medium,50
100374,61,Female,55072.0,85,15,277.51,4337.22,Groceries,37,Medium,62
100375,45,Male,55295.0,15,13,137.29,1447.35,Beauty,41,High,9
100376,47,Female,15664.0,248,8,192.04,1509.2,Home,37,Low,31
100377,46,Male,43035.0,312,12,247.18,3235.88,Sports,41,Low,51
100378,63,Female,52922.0,283,14,104.81,1195.12,Home,29,Medium,118
100379,23,Male,63522.0,2,11,163.33,1870.82,Electronics,28,Medium,50
100380,52,Female,85192.0,74,10,53.86,557.63,Home,30,Medium,105
100381,58,Female,100751.0,64,13,141.18,1607.52,Fashion,29,Medium,81
100382,54,Male,65445.0,261,15,125.23,1930.46,Sports,36,Medium,77
100383,41,Male,64112.0,347,9,139.89,1213.41,Beauty,45,Medium,30
100384,46,Male,50193.0,324,19,50.07,943.27,Groceries,28,Medium,26
100385,66,Male,25698.0,239,9,131.55,1101.27,Beauty,38,Medium,110
100386,63,Male,47884.0,337,11,263.67,3260.42,Groceries,41,Medium,11
100387,48,Female,55890.0,341,8,282.38,2137.64,Fashion,38,Low,3
100388,52,Male,79508.0,279,9,87.68,880.91,Groceries,35,High,54
100389,50,Male,70390.0,353,12,104.14,1038.02,Sports,32,High,109
100390,69,Male,64431.0,201,8,22.68,165.37,Fashion,37,Medium,83
100391,38,Male,48384.0,293,14,52.36,704.5,Sports,30,Low,22
100392,49,Male,20358.0,286,13,116.63,1458.32,Groceries,29,Low,49
100393,40,Female,21565.0,221,13,211.83,2689.13,Beauty,30,High,55
100394,50,Male,26725.0,162,9,101.82,972.24,Groceries,34,Medium,86
100395,20,Male,54160.0,183,28,41.11,1185.18,Electronics,36,Low,63
100396,35,Male,79881.0,265,15,224.64,3397.97,Fashion,40,Low,96
100397,42,Female,79341.0,132,11,150.69,1881.48,Home,32,Low,71
100398,59,Female,75874.0,322,14,165.38,2033.93,Fashion,32,Medium,64
100399,48,Male,49698.0,120,8,111.29,1018.61,Sports,33,High,117
100400,20,Male,82885.0,219,12,191.65,2586.29,Groceries,28,High,88
100401,57,Female,41379.0,160,8,269.42,1893.0,Beauty,32,Low,73
100402,63,Female,77068.0,300,15,175.05,2756.05,Electronics,36,Low,47
100403,41,Female,26508.0,109,6,184.5,984.47,Beauty,29,Medium,89
100404,67,Male,36458.0,238,7,124.6,1026.69,Fashion,34,Medium,86
100405,49,Male,93052.0,293,11,43.14,473.2,Beauty,33,Low,24
100406,64,Female,55923.0,67,16,139.99,1974.39,Sports,44,High,44
100407,39,Male,46381.0,316,23,278.9,6763.94,Electronics,27,High,7
100408,40,Female,82055.0,187,10,210.46,2279.04,Electronics,33,Low,53
100409,19,Female,84347.0,36,10,157.26,1638.63,Electronics,42,Medium,23
100410,44,Female,51334.0,49,11,193.85,1912.02,Groceries,25,Medium,65
100411,59,Male,65569.0,256,14,176.39,2701.8,Sports,31,Low,37
100412,19,Female,62738.0,107,13,275.47,4196.43,Electronics,26,Medium,100
100413,43,Female,15000.0,8,6,82.68,585.8,Beauty,36,Medium,69
100414,34,Male,32083.0,236,10,268.83,2881.3,Beauty,32,Medium,23
100415,57,Female,78845.0,178,9,212.77,2175.55,Beauty,37,Low,42
100416,50,Male,43348.0,242,9,55.77,598.03,Groceries,30,Medium,85
100417,26,Female,70597.0,41,10,124.13,1014.58,Groceries,41,Medium,15
100418,60,Male,65261.0,357,10,142.16,1408.52,Groceries,39,Medium,66
100419,65,Female,84309.0,245,16,43.22,633.82,Fashion,33,High,85
100420,56,Female,32724.0,113,6,175.18,1040.48,Beauty,37,Medium,114
100421,46,Female,67884.0,256,9,92.62,972.59,Groceries,32,High,18
100422,59,Female,58692.0,166,8,148.28,1415.6,Sports,40,Medium,40
100423,43,Female,44205.0,342,15,142.86,2489.98,Home,27,Medium,18
100424,52,Male,44064.0,78,15,166.07,2189.25,Fashion,26,Medium,18
100425,67,Male,64550.0,207,8,256.94,2304.54,Electronics,38,Medium,79
100426,42,Female,72593.0,311,10,238.61,2689.28,Groceries,37,High,59
100427,41,Female,61272.0,196,6,264.44,1637.02,Beauty,43,Medium,75
100428,30,Female,61894.0,321,11,180.26,2153.3,Fashion,38,Low,111
100429,24,Male,50030.0,64,11,192.43,2459.94,Fashion,44,Low,76
100430,53,Male,51356.0,140,11,140.54,1851.52,Sports,37,High,65
100431,62,Female,44151.0,42,9,220.82,1621.76,Electronics,39,Low,99
100432,37,Male,49628.0,306,10,77.37,698.55,Home,41,Medium,106
100433,18,Female,71894.0,209,20,153.05,3593.09,Home,32,High,32
100434,25,Female,74128.0,304,17,219.97,3483.93,Beauty,37,Medium,63
100435,63,Female,34482.0,73,15,237.81,3005.67,Fashion,34,High,10
100436,33,Male,42071.0,153,14,89.43,1158.5,Fashion,30,Low,12
100437,31,Female,45792.0,135,11,70.83,784.89,Electronics,25,High,87
100438,29,Female,58719.0,362,10,100.79,961.98,Beauty,33,Medium,91
100439,68,Female,26337.0,264,12,277.64,3715.89,Fashion,40,High,1
100440,40,Male,42422.0,216,8,56.15,469.15,Groceries,39,Low,97
100441,32,Male,32288.0,209,16,286.87,4470.41,Home,42,Medium,103
100442,45,Male,68010.0,204,12,298.55,4295.2,Beauty,30,Low,19
100443,51,Female,59407.0,110,13,239.36,3592.05,Groceries,30,Medium,118
100444,19,Male,50749.0,31,10,232.92,2666.71,Sports,31,Low,23
100445,49,Female,38734.0,12,12,286.92,3535.66,Fashion,26,Low,11
100446,40,Male,51058.0,127,6,101.35,676.19,Electronics,39,Low,49
100447,39,Female,48706.0,313,13,56.12,681.67,Sports,46,Medium,68
100448,68,Male,92693.0,194,15,250.47,3501.35,Sports,31,Medium,67
100449,42,Female,79940.0,140,4,67.86,314.01,Electronics,42,Medium,75
100450,39,Male,46186.0,27,12,32.71,407.72,Sports,36,Medium,48
100451,39,Male,63304.0,46,15,75.01,1054.75,Groceries,33,High,9
100452,66,Male,78884.0,135,11,142.61,1785.39,Sports,37,High,24
100453,69,Female,46180.0,317,8,158.63,1239.88,Electronics,42,Medium,39
100454,59,Male,31658.0,58,12,37.5,432.0,Home,28,Medium,9
100455,23,Male,24063.0,13,11,144.15,1285.12,Fashion,33,Medium,15
100456,32,Male,85445.0,100,11,189.21,2230.33,Electronics,29,Low,105
100457,60,Male,56179.0,49,14,280.91,3984.09,Groceries,45,Medium,1
100458,54,Female,65827.0,291,13,83.65,1005.6,Groceries,28,Medium,75
100459,50,Male,48515.0,94,13,79.07,879.6,Home,30,Medium,111
100460,25,Female,34642.0,95,13,129.04,1464.42,Groceries,40,Medium,103
100461,61,Female,38374.0,145,16,295.42,4206.52,Electronics,29,Medium,23
100462,61,Female,33179.0,72,13,114.14,1700.58,Groceries,38,Low,9
100463,22,Female,77000.0,10,9,32.28,288.27,Home,44,High,6
100464,56,Male,89851.0,162,9,94.37,915.75,Home,35,High,12
100465,21,Female,60745.0,214,15,176.32,2603.88,Beauty,34,Medium,108
100466,23,Female,29644.0,4,10,135.51,1340.86,Sports,39,Low,54
100467,62,Female,69932.0,224,14,236.78,3742.08,Sports,39,Medium,110
100468,49,Female,85300.0,29,8,190.04,1685.22,Groceries,37,Medium,15
100469,69,Male,79433.0,302,8,176.65,1261.78,Groceries,27,High,3
100470,47,Male,59417.0,203,23,110.44,2667.86,Beauty,42,Low,1
100471,64,Female,55310.0,77,8,174.52,1496.79,Groceries,44,Medium,13
100472,52,Female,59257.0,59,9,192.37,1665.4,Groceries,37,Medium,118
100473,57,Female,84505.0,196,7,70.18,406.44,Sports,42,Low,97
100474,69,Male,75207.0,322,13,226.04,2787.37,Electronics,36,Low,75
100475,33,Male,52285.0,107,7,130.02,858.56,Beauty,30,Medium,62
100476,30,Male,51782.0,342,10,227.84,2452.13,Electronics,25,High,80
100477,67,Male,50366.0,9,13,69.76,1019.16,Electronics,27,Medium,117
100478,59,Male,38707.0,20,9,203.83,1758.17,Beauty,40,Medium,3
100479,47,Female,87037.0,149,10,27.53,291.35,Sports,33,Medium,16
100480,36,Male,44244.0,17,10,64.51,681.96,Electronics,37,Medium,32
100481,34,Male,69806.0,12,9,269.51,2569.34,Beauty,39,Medium,90
100482,36,Female,46771.0,82,12,149.21,1829.42,Electronics,32,Medium,28
100483,45,Male,50456.0,67,15,162.2,2558.75,Sports,41,Medium,91
100484,43,Male,57722.0,133,10,274.12,3144.36,Fashion,32,Low,105
100485,54,Male,70905.0,53,13,155.78,2366.85,Groceries,39,High,81
100486,43,Female,54816.0,206,11,203.28,1870.97,Groceries,34,High,48
100487,40,Male,37216.0,233,7,82.15,462.74,Fashion,28,Medium,48
100488,26,Female,60382.0,54,12,42.84,517.97,Home,36,Low,27
100489,29,Female,44667.0,68,9,118.94,1033.13,Electronics,35,Medium,12
100490,18,Male,90877.0,291,10,243.63,2388.71,Fashion,33,High,35
100491,18,Male,54801.0,344,10,145.11,1427.01,Electronics,32,High,19
100492,64,Male,46641.0,169,9,67.08,699.15,Fashion,35,High,97
100493,51,Male,99496.0,161,12,172.63,2184.77,Beauty,29,Medium,17
100494,49,Female,74778.0,15,14,93.88,1284.01,Beauty,38,High,9
100495,65,Male,42065.0,191,10,285.07,2799.14,Groceries,31,Low,111
100496,42,Female,44182.0,15,7,181.68,1447.01,Electronics,43,Low,46
100497,57,Female,69484.0,287,9,295.23,2356.35,Beauty,36,Medium,12
100498,62,Female,60870.0,363,8,32.06,206.7,Beauty,35,Low,33
100499,18,Female,77804.0,10,16,23.24,368.59,Sports,36,Low,79
100500,33,Female,46746.0,57,16,153.59,2910.07,Groceries,35,Medium,29
100501,56,Male,74022.0,199,12,261.36,3530.71,Groceries,33,Medium,13
100502,22,Female,15234.0,161,9,166.83,1446.45,Groceries,33,Low,67
100503,39,Female,56911.0,263,9,265.33,2077.63,Electronics,21,Medium,99
100504,46,Male,47656.0,253,7,56.56,407.03,Home,34,High,58
100505,20,Male,50899.0,119,11,215.81,2734.46,Fashion,32,Low,85
100506,29,Female,57943.0,80,13,204.77,2893.36,Fashion,43,High,116
100507,43,Female,82770.0,124,13,172.59,2279.75,Beauty,37,Medium,119
100508,33,Male,36919.0,313,8,133.43,1167.73,Sports,36,Medium,103
100509,68,Female,16239.0,72,6,201.18,1431.43,Home,33,Low,99
100510,54,Male,39239.0,168,10,174.03,1776.98,Groceries,26,Low,99
100511,39,Male,80449.0,284,7,96.34,689.31,Fashion,36,Medium,100
100512,46,Female,27100.0,36,12,49.29,586.42,Electronics,42,Low,95
100513,31,Male,48561.0,312,11,128.26,1448.45,Groceries,40,Low,77
100514,45,Female,76792.0,175,14,163.48,2412.46,Groceries,29,High,96
100515,22,Female,58831.0,199,15,162.38,2147.59,Beauty,33,Low,63
100516,64,Female,82574.0,116,10,139.16,1429.47,Home,27,Medium,82
100517,66,Male,19302.0,315,17,111.66,1528.79,Beauty,38,Medium,108
100518,47,Female,53568.0,220,12,118.14,1666.02,Home,34,Low,18
100519,63,Male,86744.0,66,13,94.44,1000.76,Beauty,31,Medium,10
100520,69,Female,37462.0,265,9,182.37,1942.12,Fashion,36,Medium,110
100521,22,Female,80696.0,134,10,257.97,3063.64,Fashion,39,Medium,80
100522,29,Male,55286.0,119,13,266.31,3499.13,Groceries,41,Medium,87
100523,33,Female,68683.0,122,13,298.24,3617.23,Sports,35,Medium,31
100524,43,Female,85293.0,321,10,44.87,392.15,Groceries,35,Medium,115
100525,43,Male,68597.0,87,7,79.99,484.27,Electronics,42,Low,53
100526,65,Male,48175.0,289,16,224.46,3214.89,Sports,39,Medium,98
100527,38,Male,71241.0,137,13,200.67,2583.88,Fashion,41,Medium,44
100528,56,Female,46764.0,53,9,57.48,567.58,Sports,40,Low,29
100529,53,Male,65467.0,205,5,196.69,943.61,Sports,29,Medium,49
100530,50,Male,34963.0,348,17,133.81,2530.47,Fashion,34,Medium,80
100531,47,Female,60582.0,51,9,287.92,2658.22,Electronics,34,Low,57
100532,54,Male,83786.0,327,10,259.47,2095.77,Electronics,30,Low,94
100533,40,Female,54025.0,40,13,40.51,449.07,Beauty,39,High,116
100534,27,Female,81874.0,250,12,45.2,558.08,Home,33,Medium,89
100535,22,Male,121869.0,218,7,136.78,827.69,Beauty,29,Medium,101
100536,53,Female,59421.0,179,13,22.34,303.0,Home,40,High,37
100537,51,Male,72284.0,39,6,46.43,272.48,Electronics,24,Medium,48
100538,69,Male,69537.0,183,9,281.13,2722.55,Electronics,37,High,83
100539,48,Male,64502.0,224,14,241.88,3103.82,Home,28,Medium,117
100540,27,Male,75758.0,164,14,208.36,3292.32,Beauty,32,Low,118
100541,36,Female,55038.0,234,15,252.47,3618.73,Home,34,Medium,96
100542,49,Female,46749.0,193,11,90.02,1107.72,Beauty,36,Low,114
100543,18,Male,29474.0,85,9,223.16,1622.31,Electronics,34,Medium,101
100544,22,Male,53145.0,243,9,192.36,1657.2,Fashion,26,High,59
100545,62,Female,78029.0,173,11,257.62,2516.65,Electronics,42,Medium,103
100546,21,Male,41204.0,37,8,99.15,775.33,Beauty,33,Medium,12
100547,33,Female,64934.0,87,7,233.84,1929.43,Fashion,33,High,15
100548,41,Male,57538.0,129,11,258.74,2457.88,Fashion,35,Low,56
100549,33,Female,47586.0,194,13,173.72,1886.18,Fashion,34,Medium,79
100550,19,Female,22939.0,319,10,135.86,1118.67,Home,43,Medium,84
100551,66,Female,87257.0,43,10,285.62,2425.9,Groceries,43,Medium,60
100552,45,Male,70344.0,356,11,67.31,610.68,Electronics,37,Medium,70
100553,49,Male,113306.0,159,7,30.16,226.72,Sports,37,Low,19
100554,44,Male,81588.0,105,13,70.16,772.5,Sports,33,Medium,53
100555,37,Male,86811.0,229,11,211.37,2043.68,Electronics,29,Medium,29
100556,41,Male,25013.0,217,11,240.9,2804.16,Fashion,41,Low,62
100557,29,Female,24663.0,264,14,220.71,3023.39,Home,37,Low,118
100558,67,Female,60846.0,49,10,137.56,1130.56,Beauty,40,Medium,27
100559,52,Female,37038.0,352,14,290.92,4839.68,Home,34,Medium,99
100560,50,Female,46374.0,123,12,144.4,1802.06,Fashion,29,Medium,97
100561,50,Female,110525.0,303,7,294.77,2157.31,Electronics,35,Medium,110
100562,68,Female,83798.0,25,10,277.07,3161.46,Sports,33,Low,83
100563,60,Female,41287.0,131,9,134.0,1403.35,Home,35,High,40
100564,54,Male,15000.0,224,9,65.08,481.95,Fashion,53,Medium,36
100565,29,Female,39601.0,99,11,45.15,410.9,Home,32,High,69
100566,20,Male,48856.0,352,8,168.81,1499.87,Fashion,40,Medium,20
100567,18,Female,53575.0,290,13,233.7,3276.09,Home,39,Medium,98
100568,50,Female,34419.0,197,11,69.29,675.85,Sports,43,Medium,48
100569,57,Male,82597.0,109,8,109.1,810.39,Home,31,High,71
100570,27,Female,45771.0,348,9,196.55,1847.52,Electronics,33,High,98
100571,60,Male,72972.0,220,8,149.04,1330.15,Groceries,35,Medium,55
100572,61,Female,61078.0,264,13,189.08,2559.47,Fashion,30,Medium,58
100573,46,Male,78770.0,208,13,209.38,3039.83,Groceries,36,Low,92
100574,30,Female,55242.0,319,13,126.59,1467.03,Sports,32,Medium,39
100575,29,Male,41500.0,82,14,240.07,3133.93,Sports,42,Medium,110
100576,48,Male,48028.0,25,13,216.8,2369.29,Groceries,40,High,86
100577,63,Female,48310.0,186,14,212.51,3552.1,Sports,37,Low,41
100578,19,Female,101291.0,8,10,61.86,695.06,Sports,43,Medium,50
100579,68,Male,61530.0,124,8,152.79,1327.82,Beauty,39,Low,59
100580,67,Female,60093.0,149,7,181.61,1116.08,Fashion,26,Low,56
100581,52,Male,77641.0,98,14,83.39,1260.24,Fashion,30,Low,104
100582,40,Female,59999.0,216,14,232.4,3725.26,Fashion,35,Medium,53
100583,34,Male,82434.0,101,15,53.9,908.87,Electronics,32,High,102
100584,43,Female,52558.0,218,6,61.96,409.63,Beauty,41,Low,63
100585,25,Male,50527.0,259,13,135.73,1684.85,Electronics,34,Low,41
100586,46,Female,40395.0,356,10,57.9,640.83,Electronics,30,Medium,114
100587,43,Male,97001.0,11,13,23.26,300.51,Beauty,37,Medium,30
100588,27,Male,58604.0,59,11,135.19,1430.3,Electronics,29,High,55
100589,43,Female,36519.0,250,14,201.59,3346.95,Groceries,39,Low,85
100590,51,Female,63937.0,140,10,158.64,1362.19,Beauty,31,High,61
100591,68,Male,46999.0,335,12,34.61,475.91,Beauty,46,Medium,40
100592,58,Male,52208.0,38,15,85.09,1185.53,Fashion,43,Low,73
100593,24,Male,66215.0,122,12,166.82,2014.98,Sports,32,Low,36
100594,21,Male,90420.0,65,11,226.67,2356.67,Home,35,Low,13
100595,67,Female,62032.0,146,7,242.3,1698.27,Electronics,36,Low,46
100596,62,Male,45779.0,302,7,165.42,1305.42,Sports,36,High,119
100597,28,Male,49902.0,125,11,200.92,1929.89,Fashion,28,Medium,97
100598,46,Male,73129.0,312,10,272.96,3007.79,Groceries,28,High,90
100599,53,Female,20833.0,191,14,38.26,524.05,Beauty,41,Low,1
100600,42,Male,39146.0,263,13,47.77,729.05,Sports,51,Medium,60
100601,38,Female,64253.0,361,8,148.2,1207.88,Home,44,High,2
100602,53,Female,25867.0,296,12,190.73,1868.89,Sports,33,Medium,36
100603,27,Female,53750.0,182,11,21.3,272.74,Beauty,28,Low,45
100604,54,Female,50435.0,159,11,146.71,1887.83,Fashion,39,Low,94
100605,26,Female,77549.0,353,12,68.37,715.4,Sports,38,Medium,80
100606,41,Female,54994.0,308,17,200.63,4055.56,Beauty,32,Medium,9
100607,52,Female,83734.0,287,9,94.97,836.2,Groceries,45,High,15
100608,66,Male,61577.0,162,7,272.54,2224.03,Fashion,42,Medium,39
100609,52,Male,95529.0,263,9,37.88,322.38,Electronics,32,Low,55
100610,65,Female,32250.0,217,12,246.58,2394.02,Fashion,34,Low,59
100611,53,Male,92343.0,181,11,129.85,1596.91,Sports,37,High,86
100612,35,Male,51777.0,91,12,260.0,3601.49,Beauty,43,Medium,79
100613,66,Female,89479.0,17,8,248.23,1718.0,Home,26,Low,4
100614,56,Male,83705.0,125,8,87.0,711.03,Fashion,39,High,16
100615,49,Female,15000.0,260,6,34.16,232.14,Fashion,33,Medium,105
100616,41,Male,69583.0,355,8,214.75,1691.57,Fashion,28,Low,11
100617,40,Female,79952.0,214,14,77.23,1205.93,Fashion,27,Medium,112
100618,49,Female,86572.0,239,18,280.54,5328.65,Sports,38,Medium,96
100619,54,Male,36467.0,180,15,38.82,633.71,Electronics,32,Low,22
100620,29,Male,71807.0,172,17,110.71,2197.37,Home,32,Medium,65
100621,66,Female,63901.0,143,13,23.54,295.84,Fashion,35,Medium,54
100622,30,Female,68628.0,317,12,108.77,1446.71,Beauty,41,Medium,90
100623,40,Female,79979.0,244,13,171.55,2419.88,Home,33,Low,3
100624,42,Male,83134.0,232,10,203.36,1983.97,Sports,35,Medium,96
100625,52,Male,46885.0,172,12,223.4,2553.38,Electronics,32,Medium,97
100626,58,Male,65308.0,277,14,253.37,4088.27,Fashion,34,High,97
100627,47,Male,60823.0,77,11,51.02,494.94,Electronics,38,Medium,66
100628,34,Female,55213.0,303,10,233.32,2163.82,Fashion,30,Low,86
100629,66,Female,57124.0,331,8,97.94,932.23,Fashion,39,Medium,57
100630,37,Female,63920.0,49,19,58.71,1016.15,Beauty,31,Low,12
100631,65,Female,47960.0,248,13,94.38,1409.74,Groceries,30,Medium,66
100632,42,Male,77661.0,283,13,260.24,3209.13,Beauty,28,Low,101
100633,39,Female,85386.0,287,11,195.67,2196.45,Home,33,Medium,8
100634,30,Female,43588.0,32,7,187.27,1257.59,Electronics,34,Low,81
100635,36,Male,86367.0,158,9,183.7,1468.99,Home,36,Medium,4
100636,66,Male,43626.0,18,9,134.42,1302.26,Home,44,Medium,44
100637,53,Female,77956.0,63,10,136.76,1622.85,Home,30,Medium,65
100638,29,Male,86330.0,128,13,61.53,925.57,Electronics,41,High,6
100639,58,Female,58110.0,16,9,113.13,1215.81,Fashion,30,Medium,62
100640,36,Male,43790.0,163,14,163.37,2462.04,Fashion,35,Low,40
100641,29,Male,48226.0,251,17,189.68,2624.12,Fashion,30,Medium,86
100642,26,Female,67237.0,137,10,40.06,409.26,Fashion,40,High,35
100643,24,Male,99293.0,318,9,113.47,1071.28,Fashion,34,Medium,50
100644,45,Female,26145.0,295,11,115.04,1073.17,Beauty,37,High,40
100645,31,Male,62005.0,179,4,164.22,743.17,Fashion,34,High,11
100646,48,Male,58239.0,229,10,218.81,2389.48,Sports,27,High,66
100647,69,Male,50870.0,180,16,197.87,3100.61,Sports,33,High,18
100648,36,Male,58384.0,72,15,179.85,2473.29,Beauty,41,Medium,73
100649,64,Male,49156.0,318,8,101.6,722.35,Beauty,30,Medium,70
100650,33,Female,84863.0,83,11,254.94,3325.33,Fashion,42,Medium,34
100651,22,Male,86850.0,136,7,239.88,1882.05,Beauty,30,Medium,12
100652,52,Female,61763.0,218,10,71.41,769.34,Beauty,34,Low,21
100653,29,Male,57177.0,109,13,203.44,3119.06,Electronics,46,Low,60
100654,42,Female,50139.0,119,13,273.86,3137.95,Home,32,High,90
100655,69,Male,61806.0,18,12,141.97,1947.33,Home,34,Medium,10
100656,38,Female,96957.0,332,15,278.94,4323.76,Electronics,40,Medium,16
100657,53,Female,57925.0,154,13,26.15,398.84,Sports,43,Medium,79
100658,40,Male,43211.0,11,7,164.55,1225.85,Home,35,Low,23
100659,33,Male,52045.0,138,12,91.76,1207.5,Sports,45,Medium,106
100660,56,Male,75069.0,62,9,93.4,747.21,Groceries,31,High,21
100661,62,Female,45645.0,71,9,265.71,2243.12,Home,35,Medium,61
100662,59,Female,59326.0,61,11,107.22,1086.15,Groceries,38,Medium,43
100663,56,Male,69458.0,132,9,26.53,257.31,Beauty,36,Low,16
100664,31,Male,47163.0,61,11,171.11,1815.33,Groceries,41,Medium,58
100665,48,Female,24712.0,358,17,291.84,5675.66,Groceries,37,Medium,11
100666,22,Female,38572.0,269,9,42.15,335.74,Groceries,41,Medium,84
100667,52,Male,42825.0,12,14,100.16,1568.08,Fashion,44,Low,21
100668,40,Female,55423.0,35,15,151.46,2556.56,Fashion,28,High,16
100669,46,Male,60886.0,51,8,252.53,2123.58,Beauty,36,Medium,117
100670,60,Male,76474.0,43,13,95.29,1064.5,Electronics,41,High,75
100671,28,Male,35455.0,228,8,116.23,865.39,Home,28,Medium,33
100672,35,Female,73566.0,111,8,127.66,979.51,Electronics,43,High,86
100673,64,Female,52582.0,322,9,126.3,1120.99,Groceries,36,Medium,89
100674,29,Female,24289.0,15,15,76.1,1249.61,Electronics,35,Low,33
100675,26,Female,60271.0,177,15,276.39,3877.82,Fashion,34,High,101
100676,27,Male,86325.0,162,10,242.01,1953.72,Sports,36,Medium,98
100677,61,Female,77662.0,39,11,293.18,3697.22,Beauty,39,High,15
100678,34,Male,58475.0,26,17,123.88,2048.95,Sports,36,Medium,65
100679,55,Male,82515.0,112,11,32.68,328.26,Beauty,38,Low,116
100680,24,Male,63844.0,51,10,52.34,590.22,Sports,33,Low,4
100681,63,Female,79624.0,98,11,120.1,1521.3,Sports,35,Low,81
100682,30,Male,26768.0,170,14,275.1,4207.33,Sports,41,Medium,92
100683,57,Male,35007.0,56,9,294.7,2497.74,Home,32,Medium,32
100684,59,Female,74581.0,221,12,250.16,2679.01,Groceries,34,Low,8
100685,26,Male,90786.0,325,12,86.76,1129.74,Fashion,41,Low,36
100686,67,Female,68346.0,146,9,204.72,1516.33,Sports,41,Medium,100
100687,44,Female,50053.0,260,10,187.05,1788.99,Home,46,Low,83
100688,19,Female,42990.0,129,13,250.51,3593.76,Fashion,32,Medium,56
100689,22,Male,53694.0,50,7,162.73,1177.87,Sports,42,Medium,88
100690,46,Female,84273.0,340,9,109.08,1073.55,Beauty,42,Medium,3
100691,54,Female,53149.0,326,9,25.4,235.27,Beauty,35,Low,14
100692,55,Female,80955.0,20,13,242.61,2825.53,Groceries,28,Low,96
100693,36,Female,73051.0,174,6,168.47,1004.03,Electronics,40,Medium,76
